id,status,_server_id,text,span_label.responses,span_label.responses.users,span_label.responses.status
781e3ab3-43e4-4a26-ad94-bc511ff3cb8e,completed,64fe6c6d-78ac-4fe5-9f15-91b75afe1993,sarrafo 2 5x7 5cm em pinus mista ou bruta,"[array([{'end': 7, 'label': 'CORTE', 'start': 0},
        {'end': 17, 'label': 'DIMENSÃO', 'start': 10},
        {'end': 26, 'label': 'ESPECIE', 'start': 21},
        {'end': 32, 'label': 'ESPECIE', 'start': 27}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
15238aea-cbee-4939-a8d0-0c2098be1d39,completed,cd33161a-64eb-4fd9-81f0-536826dff6fd,madeira serrada em vigas na especie guajara,"[array([{'end': 24, 'label': 'CORTE', 'start': 19},
        {'end': 43, 'label': 'ESPECIE', 'start': 36}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
05aa05c1-484c-46f4-8431-687753305d66,completed,ba4fd1be-81b1-4cbf-8be1-23416c076653,madeira angelin diversas bitola,"[array([{'end': 15, 'label': 'ESPECIE', 'start': 8}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
61a44722-e691-47bb-8bac-e4967d6333cd,completed,1d4969fe-0512-4295-8190-4a2bd6962a48,madeira angelim vermelho industrializada de residuo  ( caibrinho ),"[array([{'end': 24, 'label': 'ESPECIE', 'start': 8},
        {'end': 65, 'label': 'CORTE', 'start': 55}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
27ca9412-e280-4603-86d7-3c32b11e7777,completed,ead1c4bc-c23e-4df1-848a-b233a92af93a,madeira serrada em prancha - caucho,"[array([{'end': 27, 'label': 'CORTE', 'start': 19},
        {'end': 35, 'label': 'ESPECIE', 'start': 29}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
202fb40d-08ad-4ce9-9298-a026989e370c,completed,8265c393-f803-46c3-9089-3ccfbc4f43ce,muiracatiara madeira serrada pranchao desdobrado,"[array([{'end': 12, 'label': 'ESPECIE', 'start': 0},
        {'end': 37, 'label': 'CORTE', 'start': 29}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
36c08be7-a0fe-419f-afa4-024dda6da4d2,completed,7fc3355c-9719-4f35-962c-4d9b163a4a10,andiroba(carapa guianensis),"[array([{'end': 8, 'label': 'ESPECIE', 'start': 0},
        {'end': 26, 'label': 'ESPECIE', 'start': 9}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
00d0820f-8b0b-4c95-bfbb-1bbf76701fb8,completed,d6f251d2-36a4-4e49-8f40-cf1e2cdeae4e,"linha angelim 5x09 5,50mt","[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 13, 'label': 'ESPECIE', 'start': 6},
        {'end': 18, 'label': 'DIMENSÃO', 'start': 14},
        {'end': 25, 'label': 'DIMENSÃO', 'start': 19}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
20f315c8-634d-4232-8a9c-28596463bb8e,completed,a5e20844-6c40-4efb-b8fc-b1868073fb4a,caibro massaranduba 1.0 metros,"[array([{'end': 6, 'label': 'CORTE', 'start': 0},
        {'end': 19, 'label': 'ESPECIE', 'start': 7},
        {'end': 30, 'label': 'DIMENSÃO', 'start': 20}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
af68cfaf-e2fe-4da0-8a82-a968f5c99062,pending,5230bd10-d115-43a2-9aa1-6b7df00d559e,ccheot md vzdo 18x47c tec,"[array([], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['discarded']
0b77af01-3d60-4db3-846d-83c1c923fd54,completed,b26c53f5-3d9f-4b41-b3d8-2ebe00de5bf4,"caibro angelim 5,5mt","[array([{'end': 6, 'label': 'CORTE', 'start': 0},
        {'end': 14, 'label': 'ESPECIE', 'start': 7},
        {'end': 20, 'label': 'DIMENSÃO', 'start': 15}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
77bc5b75-c4f5-4619-a520-e9c0b4d58a82,completed,33210808-4e11-4f41-b091-1a35aa456aa7,madeira serrada da especie mandioqueiro tipo viga,"[array([{'end': 39, 'label': 'ESPECIE', 'start': 27},
        {'end': 49, 'label': 'CORTE', 'start': 45}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
cfb2080e-2ab0-4661-bc6f-ca8b099a785c,completed,4bffd785-cee6-4e77-95f2-144d5d7a101f,cedroarana serrado em ripa,"[array([{'end': 26, 'label': 'CORTE', 'start': 22}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
63992640-4430-4b3a-8a82-fc58ca2053b6,completed,3b49efd3-4828-4b43-bc8f-4246577c5604,madeira serrada de jatoba do tipo sarrafo - hymenaea courbaril l.,"[array([{'end': 25, 'label': 'ESPECIE', 'start': 19},
        {'end': 42, 'label': 'CORTE', 'start': 34},
        {'end': 65, 'label': 'ESPECIE', 'start': 44}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
8979bc8f-d13f-4776-af40-85e6232fd6ef,completed,d982b33a-d8b4-46c9-a186-a8112581eb12,madeira serrada tipo sarrafos da especie angelim-vermelho - fsc 100% ima-coc-160121,"[array([{'end': 29, 'label': 'CORTE', 'start': 21},
        {'end': 57, 'label': 'ESPECIE', 'start': 41}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
4d70eb38-b578-43ab-9d8f-edbf77b22d76,completed,70c01b4f-7980-4804-9a76-a479b4f2c73d,louro produtos do serido 05g pct. c/20 und.,"[array([{'end': 5, 'label': 'ESPECIE', 'start': 0},
        {'end': 28, 'label': 'DIMENSÃO', 'start': 25}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
a9e3502c-9b3a-4318-8927-bc0f908d817f,completed,f492555d-5a10-49f1-8a34-be2531561d30,caibro 4.00 mt,"[array([{'end': 6, 'label': 'CORTE', 'start': 0},
        {'end': 14, 'label': 'DIMENSÃO', 'start': 7}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
6bdd415f-d569-401b-a7e5-6aaa44ce05a2,completed,3c179fc8-7d9a-4aae-9cc0-384fc2506cb1,"linha 5x18 de angelim c/ 2,0 m","[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 10, 'label': 'DIMENSÃO', 'start': 6},
        {'end': 21, 'label': 'ESPECIE', 'start': 14},
        {'end': 30, 'label': 'DIMENSÃO', 'start': 25}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
96cad5c7-5bff-49b6-aa48-e9da2f8d89fa,completed,7963c04e-3f80-43d5-8c24-95ac2a32ad59,madeira serrada tabua de andiroba,"[array([{'end': 21, 'label': 'CORTE', 'start': 16},
        {'end': 33, 'label': 'ESPECIE', 'start': 25}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
3428f3c7-9fba-4982-93df-a2e9ad1be973,completed,8f3320b3-a1e3-49d7-ad8d-803010eb728f,"(p) viga nao aparelhada *6x16* cm, em macaranduba-padrao","[array([{'end': 8, 'label': 'CORTE', 'start': 4},
        {'end': 29, 'label': 'DIMENSÃO', 'start': 25},
        {'end': 49, 'label': 'ESPECIE', 'start': 38}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
9dd294df-8509-4ba9-9bbf-77995fa4ac2b,completed,7c0b9703-ca11-436f-95cc-e1e450d8ffe8,timborana serrada sarrafos,"[array([{'end': 26, 'label': 'CORTE', 'start': 18},
        {'end': 9, 'label': 'ESPECIE', 'start': 0}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
4218ac17-2871-448f-8085-55da9d7cc5fb,completed,cc05feaa-1f31-4815-b84c-75d1c89cf071,madeira serrada em ripas de jatoba,"[array([{'end': 24, 'label': 'CORTE', 'start': 19},
        {'end': 34, 'label': 'ESPECIE', 'start': 28}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
98dfe2da-c790-46a9-8271-d51421481acf,completed,03796e17-698e-4713-b466-644e45a21e80,produto acabado em portas de calhas da especie taxi,"[array([{'end': 25, 'label': 'CORTE', 'start': 19},
        {'end': 51, 'label': 'ESPECIE', 'start': 47}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
cc727ddb-4a18-4f00-be42-aa81daba229c,completed,2b999e8a-d64c-49d4-b1a0-d4fa91a242bc,madeira serrada caibro da especie - acapurana,"[array([{'end': 22, 'label': 'CORTE', 'start': 16},
        {'end': 45, 'label': 'ESPECIE', 'start': 36}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
11eeab8c-88a9-4917-a356-bbdebdc593c8,completed,dc322684-70f3-4f29-b855-6e70f59809ea,porta lambril estreito 80x210 jatoba,"[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 29, 'label': 'DIMENSÃO', 'start': 23},
        {'end': 36, 'label': 'ESPECIE', 'start': 30}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
a68c246f-f6ec-4c0d-a764-51efe5b6c997,completed,723464e5-e08c-4f00-b340-6692dfc101f2,"caibro 2,00m(3x5)(0,0030m3)","[array([{'end': 6, 'label': 'CORTE', 'start': 0},
        {'end': 12, 'label': 'DIMENSÃO', 'start': 7},
        {'end': 16, 'label': 'DIMENSÃO', 'start': 13},
        {'end': 26, 'label': 'DIMENSÃO', 'start': 18}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
54466bb6-52a2-4311-b1f5-06e166878362,completed,77467fe8-63d4-4cae-9bc6-46ef73828962,madeira serrada viga da especie de macaranduba - manilkara huberi (ducke) chevalier,"[array([{'end': 20, 'label': 'CORTE', 'start': 16},
        {'end': 47, 'label': 'ESPECIE', 'start': 35},
        {'end': 83, 'label': 'ESPECIE', 'start': 49}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
a500e74c-1c9a-419f-9960-484f724adc1b,completed,39b6c539-e657-4cbc-9537-760d544ecf23,madeira serrada da especie louro-vermelho tipo tabua,"[array([{'end': 41, 'label': 'ESPECIE', 'start': 27},
        {'end': 52, 'label': 'CORTE', 'start': 47}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
b0c8d0a4-b09e-4765-9175-97e5b3c141cb,completed,73d50f67-11b7-4213-9438-220677f1c23a,barrote c/ 5.0mt - misto,"[array([{'end': 7, 'label': 'CORTE', 'start': 0},
        {'end': 16, 'label': 'DIMENSÃO', 'start': 11},
        {'end': 24, 'label': 'ESPECIE', 'start': 19}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
b210a2ba-68d3-45ce-8034-994cbcc7b113,pending,ed3f60c0-8280-456e-91a9-9fd24e6ce0de,deck ipe,"[array([], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['discarded']
cbe001a7-b0a1-40ec-983c-d81eeb005940,completed,195f77a3-99a4-4843-9fdf-ee411bd1d2ca,manilkara paraensis (huber) standl.- maparajuba- 64- sarrafos,"[array([{'end': 61, 'label': 'CORTE', 'start': 53},
        {'end': 35, 'label': 'ESPECIE', 'start': 0}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
2bda2d19-f1b3-4f7a-b564-748fcdc97f09,completed,e0d2545c-18bd-4c1f-a530-20276abdbddb,hymenolobium petraeum ducke- angelim-pedra - 24 - prancha,"[array([{'end': 42, 'label': 'ESPECIE', 'start': 29},
        {'end': 57, 'label': 'CORTE', 'start': 50},
        {'end': 27, 'label': 'ESPECIE', 'start': 0}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
f6309e2f-4ed5-44da-9f34-12815b503c03,completed,3c72d7c7-5432-4f73-9eed-51bae868075a,esquadria tabicao cx dupla jatoba m2 1,"[array([{'end': 33, 'label': 'ESPECIE', 'start': 27},
        {'end': 9, 'label': 'CORTE', 'start': 0}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
f985379c-0047-478a-81d3-27bb89ddf9a9,completed,a0dc656e-830d-40f2-a131-c965d522a66b,macaranduba madeira serr em tabua,"[array([{'end': 11, 'label': 'ESPECIE', 'start': 0},
        {'end': 33, 'label': 'CORTE', 'start': 28}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
f565db40-7e1d-4a06-8f8c-2af3360ad9e6,completed,701ed8e8-d122-451b-bb5c-13e37ee9a64d,"caibro macaranduba 2,5metros","[array([{'end': 6, 'label': 'CORTE', 'start': 0},
        {'end': 18, 'label': 'ESPECIE', 'start': 7},
        {'end': 28, 'label': 'DIMENSÃO', 'start': 19}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
16b3c418-bb80-4213-95e9-aa2b222f1e78,completed,df91b142-9210-482f-8dc7-3e42418c40e5,"linha angelim 5x18 5,0 mt","[array([{'end': 13, 'label': 'ESPECIE', 'start': 6},
        {'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 18, 'label': 'DIMENSÃO', 'start': 14},
        {'end': 25, 'label': 'DIMENSÃO', 'start': 19}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
ff3d1bcf-ae42-46f3-a213-e4173875269d,completed,39a1551b-7b43-4351-b506-208193c2da04,tanibuca serrada - vigota,"[array([{'end': 8, 'label': 'ESPECIE', 'start': 0},
        {'end': 25, 'label': 'CORTE', 'start': 19}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
7c9838cc-f2cf-45ca-805b-e5d5efbee39b,completed,7b60cdd6-1773-4856-af25-3ea6ba534c47,madeira serrada vigota jatoba,"[array([{'end': 22, 'label': 'CORTE', 'start': 16},
        {'end': 29, 'label': 'ESPECIE', 'start': 23}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
f7fad191-be11-44ed-bba6-cd3e64aa95e4,completed,a2d3e9e6-2e07-4dac-bb53-13c69126c9c5,cumaru serrado mad.ind.de residuo ripa,"[array([{'end': 6, 'label': 'ESPECIE', 'start': 0},
        {'end': 38, 'label': 'CORTE', 'start': 34}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
ab6f1598-975b-4463-8253-8ad6cf7d13e4,completed,20783c35-b977-449b-9587-4615960a1e2c,pequia serrado em caibros,"[array([{'end': 25, 'label': 'CORTE', 'start': 18},
        {'end': 6, 'label': 'ESPECIE', 'start': 0}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
e830ba4e-1278-42e4-821a-d27cb35608b7,completed,08317363-276b-494b-bdb6-ac722ae7013a,madeira serrada em tabua/taipa na especie muiracoatiara,"[array([{'end': 24, 'label': 'CORTE', 'start': 19},
        {'end': 30, 'label': 'CORTE', 'start': 25},
        {'end': 55, 'label': 'ESPECIE', 'start': 42}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
513016ca-db23-464e-9155-26c925f2dd84,completed,e24bb976-661f-468f-9cac-9cd456a4c8de,maparajuba serrada viga,"[array([{'end': 10, 'label': 'ESPECIE', 'start': 0},
        {'end': 23, 'label': 'CORTE', 'start': 19}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
38170573-0f75-4257-a7aa-83a07bf8829f,completed,b6a8fa31-f07b-44f7-af4f-ddf2974ec6a7,prancha andiroba,"[array([{'end': 7, 'label': 'CORTE', 'start': 0},
        {'end': 16, 'label': 'ESPECIE', 'start': 8}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
4fbc9d27-c590-4cfa-8821-01cdc9bccbe5,completed,4d30c700-3112-4907-a1bf-1de24ee68eb9,madeira serrada em ripas de breu,"[array([{'end': 24, 'label': 'CORTE', 'start': 19},
        {'end': 32, 'label': 'ESPECIE', 'start': 28}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
a34e4d1d-c6f3-4ae2-a4fc-eede57986589,completed,785d5d05-df46-4de1-b9fd-99fac1c8b40f,"(02541) caibro macaranduba 3,5 ()","[array([{'end': 14, 'label': 'CORTE', 'start': 8},
        {'end': 26, 'label': 'ESPECIE', 'start': 15},
        {'end': 30, 'label': 'DIMENSÃO', 'start': 27}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
ddc4ac67-d01f-48ee-891e-e4dbc2465bd9,completed,ecbe8e12-e81f-4f96-bc28-f76d0eb5d048,"linha massa 5,0x10 6,0mt","[array([{'end': 11, 'label': 'ESPECIE', 'start': 6},
        {'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 18, 'label': 'DIMENSÃO', 'start': 12},
        {'end': 24, 'label': 'DIMENSÃO', 'start': 19}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
2f3319e1-b4e2-46cf-90f8-04add131b433,completed,509a9af1-80ad-4e55-a4c4-3ee0e9deed6d,madeira serrada - quadrado - angelim-ferro,"[array([{'end': 27, 'label': 'CORTE', 'start': 18},
        {'end': 42, 'label': 'ESPECIE', 'start': 29}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
c597d366-84ef-4c16-83d3-43d43673c754,completed,d9a5b87d-3389-41e0-aae2-7d6a662a7326,janela 1.00x1.00 lambrim louro canela,"[array([{'end': 6, 'label': 'CORTE', 'start': 0},
        {'end': 16, 'label': 'DIMENSÃO', 'start': 7},
        {'end': 37, 'label': 'ESPECIE', 'start': 25}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
f25296ef-8fd9-4879-9b74-6c4b571ec318,completed,9e503eb3-fbc0-4005-94dc-f2abaf40e61d,tabua / prancha  andiroba,"[array([{'end': 6, 'label': 'CORTE', 'start': 0},
        {'end': 16, 'label': 'CORTE', 'start': 8},
        {'end': 25, 'label': 'ESPECIE', 'start': 17}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
7cc1ca0a-965f-43f4-8278-9da6eedf20cb,completed,8944a2a2-8dc9-4428-abd2-ca8be2027389,"pranchao de madeira  4,0cm x 30cm x 2,75m","[array([{'end': 8, 'label': 'CORTE', 'start': 0},
        {'end': 41, 'label': 'DIMENSÃO', 'start': 21}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
8a90e960-8d62-459d-90a4-80733a4406f9,completed,ffb0de12-133d-4a62-b070-b79d3516d0c6,timborana serrado em sarrafo,"[array([{'end': 9, 'label': 'ESPECIE', 'start': 0},
        {'end': 28, 'label': 'CORTE', 'start': 21}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
96cb75f8-47c1-4548-9ad1-8179e5ce8750,completed,10298e1d-5f98-4377-be9f-0c511a362b32,maracatiara serrada tabua,"[array([{'end': 11, 'label': 'ESPECIE', 'start': 0},
        {'end': 25, 'label': 'CORTE', 'start': 20}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
91464dea-dada-4c18-9396-0ccebd8160ff,completed,3b707e0b-1143-47f8-8723-134f41c809bf,"caixa de porta mant. 0,70x2,10","[array([{'end': 14, 'label': 'CORTE', 'start': 9},
        {'end': 30, 'label': 'DIMENSÃO', 'start': 21}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
7134fd5b-2def-4008-9236-513271c85e1d,completed,855cb220-e83c-4b32-b553-ba0258c446d3,"porta timb. lambri 0,70 x 2,10","[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 10, 'label': 'ESPECIE', 'start': 6},
        {'end': 30, 'label': 'DIMENSÃO', 'start': 19}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
7e544cde-d9a0-446a-ae38-a7fec783a1be,completed,b73d943c-7388-49b9-b15f-bc851a06682c,melancieira madeira serrada em tabua ( taipa ),"[array([{'end': 11, 'label': 'ESPECIE', 'start': 0},
        {'end': 36, 'label': 'CORTE', 'start': 31},
        {'end': 44, 'label': 'CORTE', 'start': 39}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
2b92247f-f13f-49b2-9ffd-690cafc1db2d,completed,c2294c73-d540-4dd4-a822-9f986336bdda,"caixa de porta 0,60x2,10 jatoba","[array([{'end': 14, 'label': 'CORTE', 'start': 9},
        {'end': 24, 'label': 'DIMENSÃO', 'start': 15},
        {'end': 31, 'label': 'ESPECIE', 'start': 25}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
b4b315b3-077a-4cf0-8633-9abc07fc05ad,completed,361ff390-d7f9-489e-8eb7-0b4874043f17,mad. serrada tabua (taipa)- timborana,"[array([{'end': 37, 'label': 'ESPECIE', 'start': 28},
        {'end': 18, 'label': 'CORTE', 'start': 13},
        {'end': 25, 'label': 'CORTE', 'start': 20}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
4b7290cf-6b36-43f2-8ed9-b5f838b33bc5,completed,2cf06710-90c5-4b5c-ad7d-27f4b0514101,"madeira de pinus sarrafo 0,25 x 0,50 x 2,70/3.00 mt","[array([{'end': 16, 'label': 'ESPECIE', 'start': 11},
        {'end': 24, 'label': 'CORTE', 'start': 17},
        {'end': 51, 'label': 'DIMENSÃO', 'start': 25}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
6385fc8e-c308-46ba-9137-b4689fdbbd7b,completed,518f98bc-1c1c-4429-99dc-2db68ef49d4f,manilkara huberi (ducke) chevalier - macaranduba-24-viga,"[array([{'end': 48, 'label': 'ESPECIE', 'start': 37},
        {'end': 56, 'label': 'CORTE', 'start': 52},
        {'end': 34, 'label': 'ESPECIE', 'start': 0}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
dcb79a76-db7d-4dfd-b180-a260e3cd2e26,completed,e2ded274-107b-4302-89e3-29b9f1f91cb5,"barrote macarand 5 x 5,5","[array([{'end': 7, 'label': 'CORTE', 'start': 0},
        {'end': 16, 'label': 'ESPECIE', 'start': 8},
        {'end': 24, 'label': 'DIMENSÃO', 'start': 17}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
d76f4a14-998a-4497-9fe1-6d7605a1762f,completed,d65cf7ae-fecf-4e82-81ec-7062f87022d9,cx de porta angelim pedra desmontada,"[array([{'end': 25, 'label': 'ESPECIE', 'start': 12},
        {'end': 11, 'label': 'CORTE', 'start': 6}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
2984b272-6aba-4890-b0e6-4864a6ccb3c1,completed,980c8b7d-b1b9-4830-92ac-385f338bf83d,ripa mista anani-da-terra-firme serrado,"[array([{'end': 4, 'label': 'CORTE', 'start': 0},
        {'end': 10, 'label': 'ESPECIE', 'start': 5}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
81769041-46ae-4634-ab02-008c76ce333a,completed,23657b64-5848-4d04-af92-c533d5e62e4b,"linha peroba rosa 5x18 4,5m","[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 17, 'label': 'ESPECIE', 'start': 6},
        {'end': 22, 'label': 'DIMENSÃO', 'start': 18},
        {'end': 27, 'label': 'DIMENSÃO', 'start': 23}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
f6572739-d19f-4315-a750-6fa22ac71983,completed,451b49ff-d54a-4ddb-8b6c-c042af38f0c5,uxirana serrada em vigas,"[array([{'end': 7, 'label': 'ESPECIE', 'start': 0},
        {'end': 24, 'label': 'CORTE', 'start': 19}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
d456bc19-37de-4406-b35d-37147c523ec5,completed,31a24d23-bab5-4d62-90a7-b01a4a7cbe5d,linha 5x13 angelim 2.0mt,"[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 10, 'label': 'DIMENSÃO', 'start': 6},
        {'end': 18, 'label': 'ESPECIE', 'start': 11},
        {'end': 24, 'label': 'DIMENSÃO', 'start': 19}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
d779288a-4463-4441-a665-e02ab9523c77,completed,6ce631d6-c658-4894-ae39-23a165204c16,caibro 5x3 guajara 4.50mt,"[array([{'end': 6, 'label': 'CORTE', 'start': 0},
        {'end': 10, 'label': 'DIMENSÃO', 'start': 7},
        {'end': 18, 'label': 'ESPECIE', 'start': 11},
        {'end': 25, 'label': 'DIMENSÃO', 'start': 19}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
0076e295-37ee-4b71-827f-9f8508b06530,completed,76adef30-eaa6-4827-bcb7-92453aa7a0d0,linha mista 3 8 - mt,"[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 11, 'label': 'ESPECIE', 'start': 6}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
a69650d5-ea55-4cbb-bca7-d2d3370e8999,completed,8a90f5bd-10c9-40bd-a533-b855e6fb2340,macaranduba madeira em ripa,"[array([{'end': 11, 'label': 'ESPECIE', 'start': 0},
        {'end': 27, 'label': 'CORTE', 'start': 23}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
581871c1-64b6-4d7f-89fd-058362821997,completed,91c0deee-a238-48ab-8cfa-734f38064e5c,guajara mad.ins. de residuo caibrinho,"[array([{'end': 7, 'label': 'ESPECIE', 'start': 0},
        {'end': 37, 'label': 'CORTE', 'start': 28}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
d98a3c15-231c-47af-9301-11a4e6c17075,pending,e6835622-eb2d-4cdf-b6fc-ca8a96ab1b81,"janela de vidro 0,80x0,80","[array([], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['discarded']
c70dbf0a-f300-484c-ace8-1ffb23423972,completed,ad59d086-20c0-4b5e-9c73-3f40b82b9ffe,madeira serrada em tabuas/taipa na especie itauba,"[array([{'end': 25, 'label': 'CORTE', 'start': 19},
        {'end': 31, 'label': 'CORTE', 'start': 26},
        {'end': 49, 'label': 'ESPECIE', 'start': 43}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
8552c3de-8ce0-46da-963d-806172b53c45,completed,e4560ea9-675e-404a-842e-5e38427570e2,janela 1 00x1 20cx dupla andiroba,"[array([{'end': 6, 'label': 'CORTE', 'start': 0},
        {'end': 18, 'label': 'DIMENSÃO', 'start': 7},
        {'end': 33, 'label': 'ESPECIE', 'start': 25}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
